ID,SKU,NOMBRE,DESCRIPCION,UNIDAD,CATEGORIA
2975,"ACER-0388","Tornillo A325 3/4x3","Alta resistencia 3/4in","PIEZA","Acero y productos metalicos"
2972,"ACER-0385","Tornillo A325 5/8x2","Alta resistencia 5/8in","PIEZA","Acero y productos metalicos"
2973,"ACER-0386","Tornillo A325 5/8x2 1/2","Alta resistencia 5/8in","PIEZA","Acero y productos metalicos"
4687,"ACER-2100","Tramo de 12 metros de varilla de 1/2""","Tramo de 12 metros de varilla de 1/2""","METRO_LINEAL","Acero y productos metalicos"
4706,"ACER-2119","TUERCA ESTRUCTURAL 1 1/2""","TUERCA ESTRUCTURAL 1 1/2""","PIEZA","Acero y productos metalicos"
4708,"ACER-2121","TUERCA ESTRUCTURAL 3/4""","TUERCA ESTRUCTURAL 3/4""","PIEZA","Acero y productos metalicos"
2976,"ACER-0389","Tuerca grado 5 1/2","Complemento 1/2","PIEZA","Acero y productos metalicos"
2982,"ACER-0395","Tuerca grado 5 3/4","Complemento 3/4","PIEZA","Acero y productos metalicos"
2979,"ACER-0392","Tuerca grado 5 5/8","Complemento 5/8","PIEZA","Acero y productos metalicos"
2893,"ACER-0306","Varilla 1 1/2 No.12 grado 42 tonelada","Varilla No.12 refuerzo","TONELADA","Acero y productos metalicos"
2894,"ACER-0307","Varilla 1 1/2 No.12 pieza 12m","Varilla No.12 pieza","PIEZA","Acero y productos metalicos"
2891,"ACER-0304","Varilla 1 1/4 No.10 grado 42 tonelada","Varilla No.10 refuerzo","TONELADA","Acero y productos metalicos"
2892,"ACER-0305","Varilla 1 1/4 No.10 pieza 12m","Varilla No.10 pieza","PIEZA","Acero y productos metalicos"
2889,"ACER-0302","Varilla 1 No.8 grado 42 tonelada","Varilla No.8 refuerzo","TONELADA","Acero y productos metalicos"
2890,"ACER-0303","Varilla 1 No.8 pieza 12m","Varilla No.8 pieza","PIEZA","Acero y productos metalicos"
2883,"ACER-0296","Varilla 1/2 No.4 grado 42 tonelada","Varilla No.4 refuerzo","TONELADA","Acero y productos metalicos"
2884,"ACER-0297","Varilla 1/2 No.4 pieza 12m","Varilla No.4 pieza","PIEZA","Acero y productos metalicos"
2887,"ACER-0300","Varilla 3/4 No.6 grado 42 tonelada","Varilla No.6 refuerzo","TONELADA","Acero y productos metalicos"
2888,"ACER-0301","Varilla 3/4 No.6 pieza 12m","Varilla No.6 pieza","PIEZA","Acero y productos metalicos"
2881,"ACER-0294","Varilla 3/8 No.3 grado 42 tonelada","Varilla No.3 refuerzo","TONELADA","Acero y productos metalicos"
2882,"ACER-0295","Varilla 3/8 No.3 pieza 12m","Varilla No.3 pieza","PIEZA","Acero y productos metalicos"
2885,"ACER-0298","Varilla 5/8 No.5 grado 42 tonelada","Varilla No.5 refuerzo","TONELADA","Acero y productos metalicos"
2886,"ACER-0299","Varilla 5/8 No.5 pieza 12m","Varilla No.5 pieza","PIEZA","Acero y productos metalicos"
2895,"ACER-0308","Varilla lisa 1/4 alambron tonelada","Estribos anillos","TONELADA","Acero y productos metalicos"
2896,"ACER-0309","Varilla lisa 1/4 pieza 6m","Alambron pieza","PIEZA","Acero y productos metalicos"
2897,"ACER-0310","Varilla lisa 3/8 pieza 6m","Redonda lisa","PIEZA","Acero y productos metalicos"
4722,"ACER-2135","Varillas de acero No. 3 (3/8)","varillas de acero No. 3 (3/8)","METRO_LINEAL","Acero y productos metalicos"
4720,"ACER-2133","Vigas principales) 107 ton aprox","vigas principales) 107 ton aprox","TONELADA","Acero y productos metalicos"
5097,"ACER-005","Lámina galvanizada cal 22","Lámina para techos","PIEZA","Acero y productos metálicos"
5098,"ACER-006","Malla electrosoldada 6x6","Malla para refuerzo","PIEZA","Acero y productos metálicos"
5094,"ACER-002","Varilla corrugada 1/2","Varilla para construcción","TONELADA","Acero y productos metálicos"
5093,"ACER-001","Varilla corrugada 3/8","Varilla para construcción","TONELADA","Acero y productos metálicos"
5104,"AGRE-002","Arena lavada","Arena fina cribada","M3","Agregados y materiales"
5105,"AGRE-003","Base hidráulica","Material para base","M3","Agregados y materiales"
5103,"AGRE-001","Grava 3/4","Agregado grueso","M3","Agregados y materiales"
2740,"AGRE-0153","Arena amarilla","Arena fina junteo","METRO_CUBICO","Agregados y materiales de banco"
2737,"AGRE-0150","Arena de mina","Arena gruesa morteros","METRO_CUBICO","Agregados y materiales de banco"
2736,"AGRE-0149","Arena de rio cribada","Arena lavada concretos","METRO_CUBICO","Agregados y materiales de banco"
2741,"AGRE-0154","Arena gruesa","Arena morteros","METRO_CUBICO","Agregados y materiales de banco"
2738,"AGRE-0151","Arena manufacturada","Arena triturada","METRO_CUBICO","Agregados y materiales de banco"
2744,"AGRE-0157","Arena Ottawa saco 25kg","Arena laboratorio","SACO_25KG","Agregados y materiales de banco"
2739,"AGRE-0152","Arena silica 20-40","Arena filtros","METRO_CUBICO","Agregados y materiales de banco"
2743,"AGRE-0156","Arena viaje 14 m3","Arena viaje grande","VIAJE_14M3","Agregados y materiales de banco"
2742,"AGRE-0155","Arena viaje 6 m3","Arena cribada viaje","VIAJE_6M3","Agregados y materiales de banco"
2796,"AGRE-0209","Asfalto fresado RAP","Reciclado asfaltico","METRO_CUBICO","Agregados y materiales de banco"
2786,"AGRE-0199","Balasto graduado","Granulometria controlada","METRO_CUBICO","Agregados y materiales de banco"
2785,"AGRE-0198","Balasto vias ferreas","Piedra triturada vias","METRO_CUBICO","Agregados y materiales de banco"
2766,"AGRE-0179","Base estabilizada cal","Base estabilizada cal pavimentos","METRO_CUBICO","Agregados y materiales de banco"
2767,"AGRE-0180","Base estabilizada cal viaje 6 m3","Viaje base estabilizada cal","VIAJE_6M3","Agregados y materiales de banco"
2768,"AGRE-0181","Base estabilizada cemento","Base estabilizada cemento pavimentos","METRO_CUBICO","Agregados y materiales de banco"
2769,"AGRE-0182","Base estabilizada cemento viaje 6 m3","Viaje base estabilizada cemento","VIAJE_6M3","Agregados y materiales de banco"
2762,"AGRE-0175","Base hidraulica caliza","Base hidraulica caliza pavimentos","METRO_CUBICO","Agregados y materiales de banco"
2763,"AGRE-0176","Base hidraulica caliza viaje 6 m3","Viaje base hidraulica caliza","VIAJE_6M3","Agregados y materiales de banco"
2760,"AGRE-0173","Base hidraulica TMA","Base hidraulica TMA pavimentos","METRO_CUBICO","Agregados y materiales de banco"
2761,"AGRE-0174","Base hidraulica TMA viaje 6 m3","Viaje base hidraulica TMA","VIAJE_6M3","Agregados y materiales de banco"
2764,"AGRE-0177","Base negra con asfalto","Base negra con asfalto pavimentos","METRO_CUBICO","Agregados y materiales de banco"
2765,"AGRE-0178","Base negra con asfalto viaje 6 m3","Viaje base negra con asfalto","VIAJE_6M3","Agregados y materiales de banco"
2795,"AGRE-0208","Concreto triturado","Demolido reciclado","METRO_CUBICO","Agregados y materiales de banco"
2731,"AGRE-0144","Grava 1 1/2 viaje 14 m3","Viaje grava 1 1/2 grande","VIAJE_14M3","Agregados y materiales de banco"
2730,"AGRE-0143","Grava 1 1/2 viaje 6 m3","Viaje grava 1 1/2","VIAJE_6M3","Agregados y materiales de banco"
2727,"AGRE-0140","Grava 1 viaje 14 m3","Viaje grava 1 grande","VIAJE_14M3","Agregados y materiales de banco"
2726,"AGRE-0139","Grava 1 viaje 6 m3","Viaje grava 1","VIAJE_6M3","Agregados y materiales de banco"
2719,"AGRE-0132","Grava 1/2 viaje 14 m3","Viaje grava 1/2 grande","VIAJE_14M3","Agregados y materiales de banco"
2718,"AGRE-0131","Grava 1/2 viaje 6 m3","Viaje grava 1/2","VIAJE_6M3","Agregados y materiales de banco"
2735,"AGRE-0148","Grava 2 viaje 14 m3","Viaje grava 2 grande","VIAJE_14M3","Agregados y materiales de banco"
2734,"AGRE-0147","Grava 2 viaje 6 m3","Viaje grava 2","VIAJE_6M3","Agregados y materiales de banco"
2723,"AGRE-0136","Grava 3/4 viaje 14 m3","Viaje grava 3/4 grande","VIAJE_14M3","Agregados y materiales de banco"
2722,"AGRE-0135","Grava 3/4 viaje 6 m3","Viaje grava 3/4","VIAJE_6M3","Agregados y materiales de banco"
2715,"AGRE-0128","Grava 3/8 viaje 14 m3","Viaje grava 3/8 grande","VIAJE_14M3","Agregados y materiales de banco"
2714,"AGRE-0127","Grava 3/8 viaje 6 m3","Viaje grava 3/8","VIAJE_6M3","Agregados y materiales de banco"
2729,"AGRE-0142","Grava de rio 1 1/2 pulgada","Grava redondeada 1 1/2in","METRO_CUBICO","Agregados y materiales de banco"
2725,"AGRE-0138","Grava de rio 1 pulgada","Grava redondeada 1in","METRO_CUBICO","Agregados y materiales de banco"
2717,"AGRE-0130","Grava de rio 1/2 pulgada","Grava redondeada 1/2in","METRO_CUBICO","Agregados y materiales de banco"
2733,"AGRE-0146","Grava de rio 2 pulgada","Grava redondeada 2in","METRO_CUBICO","Agregados y materiales de banco"
2721,"AGRE-0134","Grava de rio 3/4 pulgada","Grava redondeada 3/4in","METRO_CUBICO","Agregados y materiales de banco"
2713,"AGRE-0126","Grava de rio 3/8 pulgada","Grava redondeada 3/8in","METRO_CUBICO","Agregados y materiales de banco"
4383,"AGRE-1796","Grava especial -105","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4373,"AGRE-1786","Grava especial -115","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4363,"AGRE-1776","Grava especial -125","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4353,"AGRE-1766","Grava especial -135","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4343,"AGRE-1756","Grava especial -145","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4473,"AGRE-1886","Grava especial -15","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4333,"AGRE-1746","Grava especial -155","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4323,"AGRE-1736","Grava especial -165","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4313,"AGRE-1726","Grava especial -175","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4303,"AGRE-1716","Grava especial -185","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4293,"AGRE-1706","Grava especial -195","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4283,"AGRE-1696","Grava especial -205","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4273,"AGRE-1686","Grava especial -215","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4263,"AGRE-1676","Grava especial -225","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4253,"AGRE-1666","Grava especial -235","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4243,"AGRE-1656","Grava especial -245","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4463,"AGRE-1876","Grava especial -25","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4233,"AGRE-1646","Grava especial -255","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4223,"AGRE-1636","Grava especial -265","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4213,"AGRE-1626","Grava especial -275","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4203,"AGRE-1616","Grava especial -285","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4193,"AGRE-1606","Grava especial -295","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4183,"AGRE-1596","Grava especial -305","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4173,"AGRE-1586","Grava especial -315","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4163,"AGRE-1576","Grava especial -325","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4153,"AGRE-1566","Grava especial -335","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4143,"AGRE-1556","Grava especial -345","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4453,"AGRE-1866","Grava especial -35","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4133,"AGRE-1546","Grava especial -355","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4123,"AGRE-1536","Grava especial -365","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4113,"AGRE-1526","Grava especial -375","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4103,"AGRE-1516","Grava especial -385","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4093,"AGRE-1506","Grava especial -395","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4083,"AGRE-1496","Grava especial -405","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4073,"AGRE-1486","Grava especial -415","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4063,"AGRE-1476","Grava especial -425","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4053,"AGRE-1466","Grava especial -435","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4043,"AGRE-1456","Grava especial -445","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4443,"AGRE-1856","Grava especial -45","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4033,"AGRE-1446","Grava especial -455","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4023,"AGRE-1436","Grava especial -465","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4013,"AGRE-1426","Grava especial -475","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4003,"AGRE-1416","Grava especial -485","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3993,"AGRE-1406","Grava especial -495","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4483,"AGRE-1896","Grava especial -5","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3983,"AGRE-1396","Grava especial -505","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3973,"AGRE-1386","Grava especial -515","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3963,"AGRE-1376","Grava especial -525","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3953,"AGRE-1366","Grava especial -535","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3943,"AGRE-1356","Grava especial -545","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4433,"AGRE-1846","Grava especial -55","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3933,"AGRE-1346","Grava especial -555","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3923,"AGRE-1336","Grava especial -565","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3913,"AGRE-1326","Grava especial -575","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3903,"AGRE-1316","Grava especial -585","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3893,"AGRE-1306","Grava especial -595","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3883,"AGRE-1296","Grava especial -605","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3873,"AGRE-1286","Grava especial -615","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3863,"AGRE-1276","Grava especial -625","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3853,"AGRE-1266","Grava especial -635","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3843,"AGRE-1256","Grava especial -645","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4423,"AGRE-1836","Grava especial -65","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3833,"AGRE-1246","Grava especial -655","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3823,"AGRE-1236","Grava especial -665","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3813,"AGRE-1226","Grava especial -675","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3803,"AGRE-1216","Grava especial -685","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3793,"AGRE-1206","Grava especial -695","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3783,"AGRE-1196","Grava especial -705","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3773,"AGRE-1186","Grava especial -715","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3763,"AGRE-1176","Grava especial -725","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3753,"AGRE-1166","Grava especial -735","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3743,"AGRE-1156","Grava especial -745","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4413,"AGRE-1826","Grava especial -75","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3733,"AGRE-1146","Grava especial -755","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3723,"AGRE-1136","Grava especial -765","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3713,"AGRE-1126","Grava especial -775","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3703,"AGRE-1116","Grava especial -785","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3693,"AGRE-1106","Grava especial -795","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3683,"AGRE-1096","Grava especial -805","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3673,"AGRE-1086","Grava especial -815","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3663,"AGRE-1076","Grava especial -825","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3653,"AGRE-1066","Grava especial -835","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3643,"AGRE-1056","Grava especial -845","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4403,"AGRE-1816","Grava especial -85","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3633,"AGRE-1046","Grava especial -855","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3623,"AGRE-1036","Grava especial -865","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3613,"AGRE-1026","Grava especial -875","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3603,"AGRE-1016","Grava especial -885","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3593,"AGRE-1006","Grava especial -895","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3583,"AGRE-0996","Grava especial -905","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3573,"AGRE-0986","Grava especial -915","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3563,"AGRE-0976","Grava especial -925","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3553,"AGRE-0966","Grava especial -935","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
3543,"AGRE-0956","Grava especial -945","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4393,"AGRE-1806","Grava especial -95","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4503,"AGRE-1916","Grava especial 15","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
4513,"AGRE-1926","Grava especial 25","Agregado especial","METRO_CUBICO","Agregados y materiales de banco"
